dt,x,y,position,velocity,acceleration,jerk,heading
0.005,36.0588,1.4399,3.8797,1.4953,-5.1806,0.8005,0.0013
0.005,36.0662,1.4399,3.8870,1.4694,-5.1766,0.8119,0.0012
0.005,36.0734,1.4399,3.8942,1.4435,-5.1725,0.8223,0.0012
0.005,36.0805,1.4399,3.9013,1.4177,-5.1683,0.8315,0.0011
0.005,36.0874,1.4399,3.9083,1.3919,-5.1641,0.8396,0.0010
0.005,36.0943,1.4399,3.9151,1.3661,-5.1599,0.8467,0.0009
0.005,36.1010,1.4399,3.9218,1.3403,-5.1556,0.8527,0.0009
0.005,36.1075,1.4400,3.9284,1.3145,-5.1513,0.8576,0.0008
0.005,36.1140,1.4400,3.9348,1.2888,-5.1470,0.8614,0.0008
0.005,36.1203,1.4400,3.9411,1.2631,-5.1427,0.8642,0.0007
0.005,36.1265,1.4400,3.9473,1.2374,-5.1384,0.8660,0.0007
0.005,36.1325,1.4400,3.9534,1.2117,-5.1340,0.8668,0.0006
0.005,36.1385,1.4400,3.9593,1.1861,-5.1297,0.8665,0.0006
0.005,36.1443,1.4400,3.9651,1.1604,-5.1254,0.8652,0.0005
0.005,36.1499,1.4400,3.9708,1.1348,-5.1211,0.8630,0.0005
0.005,36.1555,1.4400,3.9763,1.1093,-5.1168,0.8597,0.0004
0.005,36.1609,1.4400,3.9818,1.0837,-5.1125,0.8555,0.0004
0.005,36.1662,1.4400,3.9871,1.0582,-5.1082,0.8504,0.0004
0.005,36.1714,1.4400,3.9922,1.0326,-5.1040,0.8443,0.0003
0.005,36.1764,1.4400,3.9973,1.0071,-5.0998,0.8373,0.0003
0.005,36.1813,1.4400,4.0022,0.9817,-5.0957,0.8294,0.0003
0.005,36.1861,1.4400,4.0069,0.9562,-5.0916,0.8207,0.0003
0.005,36.1907,1.4400,4.0116,0.9308,-5.0875,0.8110,0.0002
0.005,36.1953,1.4400,4.0161,0.9053,-5.0835,0.8005,0.0002
0.005,36.1997,1.4400,4.0205,0.8799,-5.0796,0.7892,0.0002
0.005,36.2039,1.4400,4.0248,0.8546,-5.0757,0.7771,0.0002
0.005,36.2081,1.4400,4.0289,0.8292,-5.0719,0.7641,0.0002
0.005,36.2121,1.4400,4.0330,0.8039,-5.0681,0.7504,0.0001
0.005,36.2160,1.4400,4.0369,0.7785,-5.0644,0.7359,0.0001
0.005,36.2198,1.4400,4.0406,0.7532,-5.0608,0.7207,0.0001
0.005,36.2234,1.4400,4.0443,0.7280,-5.0573,0.7048,0.0001
0.005,36.2269,1.4400,4.0478,0.7027,-5.0539,0.6881,0.0001
0.005,36.2303,1.4400,4.0512,0.6774,-5.0505,0.6708,0.0001
0.005,36.2336,1.4400,4.0544,0.6522,-5.0472,0.6529,0.0001
0.005,36.2367,1.4400,4.0576,0.6270,-5.0441,0.6342,0.0001
0.005,36.2397,1.4400,4.0606,0.6018,-5.0410,0.6150,0.0000
0.005,36.2426,1.4400,4.0634,0.5766,-5.0380,0.5952,0.0000
0.005,36.2454,1.4400,4.0662,0.5514,-5.0352,0.5748,0.0000
0.005,36.2480,1.4400,4.0688,0.5262,-5.0324,0.5538,0.0000
0.005,36.2505,1.4400,4.0713,0.5011,-5.0297,0.5323,0.0000
0.005,36.2529,1.4400,4.0737,0.4760,-5.0272,0.5103,0.0000
0.005,36.2551,1.4400,4.0760,0.4508,-5.0247,0.4878,0.0000
0.005,36.2573,1.4400,4.0781,0.4257,-5.0224,0.4649,0.0000
0.005,36.2593,1.4400,4.0801,0.4006,-5.0202,0.4415,0.0000
